om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
613376,2016,02,23,2016-02-23,22:43:00,3,FL,12,0,0.75,0,0,0,0,30.7300,-86.1400,30.7300,-86.1400,0,0,0,0,0,131,0,0,0
613377,2016,02,23,2016-02-23,22:47:00,3,MS,28,0,0.88,0,0,0,0,32.5000,-89.2100,32.5000,-89.2100,0,0,0,0,0,101,0,0,0
613378,2016,02,23,2016-02-23,22:55:00,3,MS,28,0,0.75,0,0,0,0,32.5300,-89.1100,32.5300,-89.1100,0,0,0,0,0,101,0,0,0
613379,2016,02,24,2016-02-24,11:18:00,3,NC,37,0,1.00,0,0,0,0,36.2497,-80.8803,36.2497,-80.8803,0,0,0,0,0,193,0,0,0
613380,2016,02,24,2016-02-24,11:34:00,3,NC,37,0,1.00,0,0,0,0,36.4282,-80.6216,36.4282,-80.6216,0,0,0,0,0,171,0,0,0
613381,2016,02,24,2016-02-24,11:40:00,3,NC,37,0,1.75,0,0,0,0,36.4963,-80.6521,36.4963,-80.6521,0,0,0,0,0,171,0,0,0
613382,2016,02,24,2016-02-24,11:42:00,3,VA,51,0,1.75,0,0,0,0,36.6000,-80.5100,36.6000,-80.5100,0,0,0,0,0,141,0,0,0
613383,2016,02,24,2016-02-24,12:53:00,3,NC,37,0,1.25,0,0,0,0,35.6200,-77.3800,35.6200,-77.3800,0,0,0,0,0,147,0,0,0
613384,2016,02,24,2016-02-24,13:45:00,3,VA,51,0,1.00,0,0,0,0,36.8400,-79.4400,36.8400,-79.4400,0,0,0,0,0,143,0,0,0
613385,2016,02,24,2016-02-24,13:46:00,3,VA,51,0,1.00,0,0,0,0,36.8200,-79.4000,36.8200,-79.4000,0,0,0,0,0,143,0,0,0
613386,2016,02,24,2016-02-24,14:25:00,3,VA,51,0,1.50,0,0,0,0,36.8800,-79.0800,36.8800,-79.0800,0,0,0,0,0,83,0,0,0
613387,2016,02,24,2016-02-24,14:55:00,3,NC,37,0,1.25,0,0,0,0,36.0500,-79.1100,36.0600,-79.0700,0,0,0,0,0,135,0,0,0
613388,2016,02,24,2016-02-24,15:12:00,3,VA,51,0,1.00,0,0,0,0,37.4700,-78.4100,37.4700,-78.4100,0,0,0,0,0,29,0,0,0
613389,2016,02,24,2016-02-24,15:12:00,3,VA,51,0,1.00,0,0,0,0,37.5100,-78.4500,37.5100,-78.4500,0,0,0,0,0,29,0,0,0
613390,2016,02,24,2016-02-24,15:30:00,3,NC,37,0,2.50,0,0,1000,0,36.3100,-78.5900,36.3800,-78.5900,0,0,0,0,0,77,0,0,0
613391,2016,02,24,2016-02-24,15:38:00,3,NC,37,0,3.00,0,0,0,0,36.4300,-78.4300,36.4900,-78.4200,0,0,0,0,0,181,0,0,0
613392,2016,02,24,2016-02-24,15:42:00,3,SC,45,0,1.00,0,0,1000,0,34.5787,-79.4311,34.5787,-79.4311,0,0,0,0,0,33,0,0,0
613393,2016,02,24,2016-02-24,15:48:00,3,VA,51,0,3.00,0,0,0,0,36.6000,-78.2900,36.6000,-78.2900,0,0,0,0,0,117,0,0,0
613394,2016,02,24,2016-02-24,15:48:00,3,NC,37,0,1.75,0,0,0,0,36.1200,-78.6900,36.1200,-78.6900,0,0,0,0,0,77,0,0,0
613395,2016,02,24,2016-02-24,15:56:00,3,NC,37,0,3.00,0,0,25000,0,34.6627,-79.2178,34.6627,-79.2178,0,0,0,0,0,155,0,0,0
613396,2016,02,24,2016-02-24,16:00:00,3,VA,51,0,1.75,0,0,0,0,36.7300,-78.1500,36.7300,-78.1500,0,0,0,0,0,117,0,0,0
613397,2016,02,24,2016-02-24,16:03:00,3,VA,51,0,3.00,0,0,0,0,36.7600,-78.1700,36.7600,-78.1700,0,0,0,0,0,117,0,0,0
613398,2016,02,24,2016-02-24,16:10:00,3,NC,37,0,1.75,0,0,3000,0,34.8105,-78.9696,34.8105,-78.9696,0,0,0,0,0,155,0,0,0
613399,2016,02,24,2016-02-24,16:12:00,3,NC,37,0,1.00,0,0,0,0,36.3400,-78.4500,36.3400,-78.4500,0,0,0,0,0,181,0,0,0
613400,2016,02,24,2016-02-24,16:15:00,3,VA,51,0,1.75,0,0,0,0,36.7900,-78.1200,36.7900,-78.1200,0,0,0,0,0,111,0,0,0
613401,2016,02,24,2016-02-24,16:25:00,3,VA,51,0,1.00,0,0,0,0,37.2900,-78.1000,37.2900,-78.1000,0,0,0,0,0,7,0,0,0
613402,2016,02,24,2016-02-24,16:29:00,3,NC,37,0,1.75,0,0,0,0,36.5400,-78.1600,36.5400,-78.1600,0,0,0,0,0,185,0,0,0
613403,2016,02,24,2016-02-24,16:30:00,3,NC,37,0,1.50,0,0,0,0,34.9100,-78.9400,34.9500,-78.7500,0,0,0,0,0,51,0,0,0
613404,2016,02,24,2016-02-24,16:41:00,3,VA,51,0,1.00,0,0,0,0,36.6700,-78.0000,36.6700,-78.0000,0,0,0,0,0,25,0,0,0
613405,2016,02,24,2016-02-24,16:50:00,3,NC,37,0,1.50,0,0,0,0,35.8500,-78.6600,35.8400,-78.5800,0,0,0,0,0,183,0,0,0
613406,2016,02,24,2016-02-24,17:15:00,3,VA,51,0,1.00,0,0,0,0,37.6300,-77.3600,37.6300,-77.3600,0,0,0,0,0,85,0,0,0
613407,2016,02,24,2016-02-24,17:38:00,3,VA,51,0,1.00,0,0,0,0,37.2800,-77.3100,37.2800,-77.3100,0,0,0,0,0,670,0,0,0
613408,2016,02,24,2016-02-24,17:40:00,3,VA,51,0,1.00,0,0,0,0,37.2500,-77.3200,37.2500,-77.3200,0,0,0,0,0,149,0,0,0
613409,2016,02,24,2016-02-24,17:42:00,3,VA,51,0,1.25,0,0,0,0,37.3100,-77.2700,37.3100,-77.2700,0,0,0,0,0,670,0,0,0
613410,2016,02,24,2016-02-24,18:10:00,3,VA,51,0,1.00,0,0,0,0,37.2400,-77.2800,37.2400,-77.2800,0,0,0,0,0,149,0,0,0
613411,2016,02,24,2016-02-24,18:35:00,3,VA,51,0,1.25,0,0,0,0,37.3000,-77.2900,37.3000,-77.2900,0,0,0,0,0,670,0,0,0
613412,2016,02,24,2016-02-24,19:15:00,3,VA,51,0,1.00,0,0,0,0,36.7100,-76.5900,36.7100,-76.5900,0,0,0,0,0,800,0,0,0
613413,2016,02,29,2016-02-29,21:35:00,3,OK,40,0,1.75,0,0,0,0,34.8600,-98.8800,34.8600,-98.8800,0,0,0,0,0,75,0,0,0
613414,2016,02,29,2016-02-29,22:18:00,3,OK,40,0,1.50,0,0,0,0,34.7800,-98.2600,34.7800,-98.2600,0,0,0,0,0,31,0,0,0
613415,2016,02,29,2016-02-29,22:45:00,3,OK,40,0,1.25,0,0,0,0,34.7800,-98.2900,34.7800,-98.2900,0,0,0,0,0,31,0,0,0
613416,2016,02,29,2016-02-29,22:55:00,3,OK,40,0,1.75,0,0,0,0,34.7200,-97.9600,34.7200,-97.9600,0,0,0,0,0,51,0,0,0
613417,2016,02,29,2016-02-29,22:57:00,3,OK,40,0,2.00,0,0,0,0,34.7700,-98.2400,34.7700,-98.2400,0,0,0,0,0,31,0,0,0
613418,2016,02,29,2016-02-29,22:58:00,3,OK,40,0,1.25,0,0,0,0,34.7000,-97.9600,34.7000,-97.9600,0,0,0,0,0,51,0,0,0
613419,2016,02,29,2016-02-29,23:20:00,3,OK,40,0,2.00,0,0,0,0,34.7000,-97.7300,34.7000,-97.7300,0,0,0,0,0,51,0,0,0
613420,2016,03,01,2016-03-01,00:02:00,3,OK,40,0,1.00,0,0,0,0,34.6800,-97.4000,34.6800,-97.4000,0,0,0,0,0,49,0,0,0
613421,2016,03,01,2016-03-01,00:52:00,3,OK,40,0,1.00,0,0,0,0,34.5100,-96.8900,34.5100,-96.8900,0,0,0,0,0,99,0,0,0
613422,2016,03,01,2016-03-01,01:10:00,3,OK,40,0,1.75,0,0,0,0,34.4500,-96.6300,34.4500,-96.6300,0,0,0,0,0,69,0,0,0
613423,2016,03,01,2016-03-01,01:55:00,3,OK,40,0,1.00,0,0,0,0,34.3800,-96.1300,34.3800,-96.1300,0,0,0,0,0,5,0,0,0
613424,2016,03,01,2016-03-01,06:55:00,3,IL,17,0,0.88,0,0,0,0,37.7249,-88.9235,37.7249,-88.9235,0,0,0,0,0,199,0,0,0
613425,2016,03,01,2016-03-01,07:33:00,3,IL,17,0,0.88,0,0,0,0,37.6800,-88.6500,37.6800,-88.6500,0,0,0,0,0,165,0,0,0
613426,2016,03,01,2016-03-01,13:27:00,3,TN,47,0,0.88,0,0,0,0,36.4861,-85.0566,36.4861,-85.0566,0,0,0,0,0,49,0,0,0
613427,2016,03,01,2016-03-01,15:45:00,3,TN,47,0,1.00,0,0,0,0,36.3100,-83.7600,36.3100,-83.7600,0,0,0,0,0,173,0,0,0
613428,2016,03,01,2016-03-01,16:21:00,3,LA,22,0,1.00,0,0,0,0,31.8872,-92.2332,31.8872,-92.2332,0,0,0,0,0,59,0,0,0
613429,2016,03,01,2016-03-01,16:38:00,3,LA,22,0,1.00,0,0,0,0,31.9500,-91.6900,31.9500,-91.6900,0,0,0,0,0,41,0,0,0
613430,2016,03,01,2016-03-01,17:42:00,3,AL,01,0,1.75,0,0,0,0,33.3400,-87.0300,33.3400,-87.0300,0,0,0,0,0,73,0,0,0
613431,2016,03,02,2016-03-02,21:02:00,3,OK,40,0,1.25,0,0,0,0,35.1300,-97.6600,35.1300,-97.6600,0,0,0,0,0,87,0,0,0
613432,2016,03,02,2016-03-02,21:06:00,3,OK,40,0,1.00,0,0,0,0,35.1300,-97.6800,35.1300,-97.6800,0,0,0,0,0,51,0,0,0
613433,2016,03,02,2016-03-02,21:28:00,3,OK,40,0,1.00,0,0,0,0,35.0300,-97.6300,35.0300,-97.6300,0,0,0,0,0,87,0,0,0
613434,2016,03,02,2016-03-02,21:37:00,3,OK,40,0,1.00,0,0,0,0,35.0800,-97.4000,35.0800,-97.4000,0,0,0,0,0,87,0,0,0
613435,2016,03,02,2016-03-02,21:40:00,3,OK,40,0,1.00,0,0,0,0,35.0100,-97.3700,35.0100,-97.3700,0,0,0,0,0,87,0,0,0
613436,2016,03,02,2016-03-02,22:07:00,3,OK,40,0,1.25,0,0,0,0,34.8700,-96.8900,34.8700,-96.8900,0,0,0,0,0,123,0,0,0
613437,2016,03,02,2016-03-02,22:15:00,3,OK,40,0,1.00,0,0,0,0,34.8500,-96.7700,34.8500,-96.7700,0,0,0,0,0,123,0,0,0
613438,2016,03,02,2016-03-02,22:27:00,3,OK,40,0,1.25,0,0,0,0,34.7900,-96.6500,34.7900,-96.6500,0,0,0,0,0,123,0,0,0
613439,2016,03,02,2016-03-02,22:30:00,3,OK,40,0,1.75,0,0,0,0,34.8100,-96.1000,34.8100,-96.1000,0,0,0,0,0,63,0,0,0
613440,2016,03,03,2016-03-03,09:15:00,3,MS,28,0,0.75,0,0,0,0,32.6300,-88.9900,32.6300,-88.9900,0,0,0,0,0,99,0,0,0
613441,2016,03,03,2016-03-03,14:50:00,3,MS,28,0,1.00,0,0,0,0,32.4300,-90.8100,32.3700,-90.6800,0,0,0,0,0,149,0,0,0
613442,2016,03,03,2016-03-03,14:58:00,3,MS,28,0,0.88,0,0,0,0,32.3002,-90.1910,32.3002,-90.1910,0,0,0,0,0,49,0,0,0
613443,2016,03,03,2016-03-03,15:08:00,3,LA,22,0,0.88,0,0,0,0,32.8600,-91.3900,32.8600,-91.3900,0,0,0,0,0,123,0,0,0
613444,2016,03,03,2016-03-03,15:08:00,3,MS,28,0,1.00,0,0,0,0,33.4500,-90.6600,33.4500,-90.6400,0,0,0,0,0,133,0,0,0
613445,2016,03,03,2016-03-03,15:12:00,3,MS,28,0,0.75,0,0,0,0,32.2797,-89.9693,32.2797,-89.9693,0,0,0,0,0,121,0,0,0
613446,2016,03,03,2016-03-03,15:23:00,3,LA,22,0,1.00,0,0,0,0,32.6800,-91.1800,32.6800,-91.1800,0,0,0,0,0,35,0,0,0
613447,2016,03,03,2016-03-03,15:35:00,3,MS,28,0,1.00,0,0,0,0,33.3200,-90.2300,33.3200,-90.2300,0,0,0,0,0,51,0,0,0
613448,2016,03,03,2016-03-03,15:38:00,3,MS,28,0,1.00,0,0,0,0,32.1900,-90.2600,32.1900,-90.2600,0,0,0,0,0,49,0,0,0
613449,2016,03,03,2016-03-03,15:48:00,3,MS,28,0,1.00,0,0,0,0,32.1500,-90.5400,32.1500,-90.5400,0,0,0,0,0,49,0,0,0
613450,2016,03,03,2016-03-03,15:50:00,3,MS,28,0,0.88,0,0,0,0,32.1300,-90.1800,32.1300,-90.1800,0,0,0,0,0,121,0,0,0
613451,2016,03,03,2016-03-03,16:04:00,3,MS,28,0,1.00,0,0,0,0,33.2000,-89.7800,33.2000,-89.7800,0,0,0,0,0,51,0,0,0
613452,2016,03,03,2016-03-03,16:05:00,3,MS,28,0,0.75,0,0,0,0,32.0900,-90.0500,32.0900,-90.0500,0,0,0,0,0,121,0,0,0
613453,2016,03,03,2016-03-03,16:10:00,3,LA,22,0,1.50,0,0,1000,0,32.4100,-91.1900,32.4100,-91.1900,0,0,0,0,0,65,0,0,0
613454,2016,03,03,2016-03-03,16:15:00,3,MS,28,0,1.00,0,0,0,0,33.1600,-89.6500,33.1000,-89.4800,0,0,0,0,0,7,0,0,0
613455,2016,03,03,2016-03-03,16:22:00,3,MS,28,0,0.75,0,0,0,0,32.2500,-90.9200,32.2500,-90.9200,0,0,0,0,0,149,0,0,0
613456,2016,03,03,2016-03-03,16:25:00,3,MS,28,0,1.00,0,0,0,0,32.2940,-90.8210,32.2940,-90.8210,0,0,0,0,0,149,0,0,0
613457,2016,03,03,2016-03-03,16:33:00,3,MS,28,0,1.00,0,0,0,0,31.8600,-90.3900,31.8600,-90.3900,0,0,0,0,0,29,0,0,0
613458,2016,03,03,2016-03-03,16:42:00,3,MS,28,0,1.00,0,0,0,0,31.9800,-89.3000,31.9800,-89.3000,0,0,0,0,0,61,0,0,0
613459,2016,03,03,2016-03-03,16:47:00,3,MS,28,0,1.25,0,0,0,0,32.9900,-89.1000,32.9500,-88.9600,0,0,0,0,0,159,0,0,0
613460,2016,03,03,2016-03-03,17:10:00,3,MS,28,0,0.75,0,0,0,0,31.7200,-89.8400,31.7200,-89.8400,0,0,0,0,0,65,0,0,0
613461,2016,03,03,2016-03-03,17:18:00,3,AL,01,0,1.00,0,0,0,0,31.7300,-86.3600,31.7300,-86.3600,0,0,0,0,0,41,0,0,0
613462,2016,03,03,2016-03-03,17:20:00,3,AL,01,0,1.00,0,0,0,0,31.7600,-86.2900,31.7600,-86.2900,0,0,0,0,0,41,0,0,0
613463,2016,03,03,2016-03-03,17:30:00,3,AL,01,0,1.75,0,0,0,0,31.7000,-86.1000,31.7000,-86.1000,0,0,0,0,0,109,0,0,0
613464,2016,03,03,2016-03-03,17:47:00,3,MS,28,0,0.75,0,0,0,0,31.6000,-89.2100,31.6000,-89.2100,0,0,0,0,0,67,0,0,0
613465,2016,03,06,2016-03-06,18:20:00,3,WI,55,0,0.75,0,0,0,0,43.9200,-90.2700,43.9200,-90.2700,0,0,0,0,0,57,0,0,0
613466,2016,03,06,2016-03-06,18:55:00,3,WI,55,0,1.25,0,0,0,0,44.0200,-90.0700,44.0200,-90.0700,0,0,0,0,0,57,0,0,0
613467,2016,03,06,2016-03-06,19:01:00,3,WI,55,0,0.88,0,0,0,0,44.0100,-90.0700,44.0100,-90.0700,0,0,0,0,0,57,0,0,0
613468,2016,03,06,2016-03-06,19:27:00,3,WI,55,0,0.75,0,0,0,0,44.0200,-90.0100,44.0200,-90.0100,0,0,0,0,0,57,0,0,0
613469,2016,03,06,2016-03-06,19:35:00,3,WI,55,0,0.75,0,0,0,0,43.1800,-90.0700,43.1800,-90.0700,0,0,0,0,0,111,0,0,0
613470,2016,03,06,2016-03-06,20:05:00,3,MI,26,0,0.75,0,0,0,0,45.4200,-84.6200,45.4852,-84.5975,0,0,0,0,0,31,0,0,0
613471,2016,03,06,2016-03-06,21:30:00,3,WI,55,0,0.88,0,0,0,0,43.9136,-88.3038,43.9136,-88.3038,0,0,0,0,0,39,0,0,0
613472,2016,03,06,2016-03-06,22:00:00,3,WI,55,0,0.88,0,0,0,0,43.8422,-88.3241,43.8422,-88.3241,0,0,0,0,0,39,0,0,0
613473,2016,03,07,2016-03-07,13:05:00,3,TX,48,0,0.88,0,0,0,0,33.6500,-97.3800,33.6500,-97.3800,0,0,0,0,0,97,0,0,0
613474,2016,03,07,2016-03-07,17:15:00,3,TX,48,0,1.00,0,0,0,0,30.9800,-101.5100,30.9800,-101.5100,0,0,0,0,0,105,0,0,0
613475,2016,03,07,2016-03-07,18:25:00,3,TX,48,0,1.00,0,0,0,0,32.8635,-97.8230,32.8635,-97.8230,0,0,0,0,0,367,0,0,0
613476,2016,03,07,2016-03-07,18:37:00,3,TX,48,0,1.00,0,0,0,0,32.8627,-97.8238,32.8627,-97.8238,0,0,0,0,0,367,0,0,0
613477,2016,03,07,2016-03-07,19:28:00,3,KS,20,0,0.88,0,0,0,0,37.6400,-98.8500,37.6400,-98.8500,0,0,0,0,0,151,0,0,0
613478,2016,03,07,2016-03-07,19:35:00,3,KS,20,0,1.00,0,0,0,0,37.6500,-98.8600,37.6500,-98.8600,0,0,0,0,0,151,0,0,0
613479,2016,03,07,2016-03-07,19:58:00,3,TX,48,0,1.75,0,0,20000,0,33.5000,-97.3000,33.5000,-97.3000,0,0,0,0,0,97,0,0,0
613480,2016,03,07,2016-03-07,20:12:00,3,KS,20,0,1.25,0,0,0,0,37.8400,-98.6100,37.8400,-98.6100,0,0,0,0,0,185,0,0,0
613481,2016,03,08,2016-03-08,04:18:00,3,TX,48,0,1.00,0,0,0,0,30.6300,-100.0100,30.6300,-100.0100,0,0,0,0,0,267,0,0,0
613482,2016,03,08,2016-03-08,04:36:00,3,MN,27,0,1.25,0,0,0,0,46.5400,-93.7200,46.5400,-93.7200,0,0,0,0,0,1,0,0,0
613483,2016,03,08,2016-03-08,04:45:00,3,TX,48,0,2.25,0,0,0,0,30.7802,-99.7833,30.7802,-99.7833,0,0,0,0,0,327,0,0,0
613484,2016,03,08,2016-03-08,04:45:00,3,TX,48,0,0.88,0,0,0,0,30.7800,-99.6800,30.7800,-99.6800,0,0,0,0,0,327,0,0,0
613485,2016,03,08,2016-03-08,05:33:00,3,TX,48,0,0.88,0,0,0,0,31.1100,-99.3500,31.1100,-99.3500,0,0,0,0,0,307,0,0,0
613486,2016,03,08,2016-03-08,06:27:00,3,MN,27,0,0.75,0,0,0,0,47.3200,-92.2400,47.3200,-92.2400,0,0,0,0,0,137,0,0,0
613487,2016,03,08,2016-03-08,06:41:00,3,MN,27,0,0.88,0,0,0,0,47.2400,-93.4700,47.2400,-93.4700,0,0,0,0,0,61,0,0,0
613488,2016,03,08,2016-03-08,07:37:00,3,MN,27,0,1.25,0,0,0,0,47.5900,-91.6500,47.5900,-91.6500,0,0,0,0,0,75,0,0,0
613489,2016,03,08,2016-03-08,08:15:00,3,TX,48,0,1.00,0,0,0,0,32.8700,-97.3700,32.8700,-97.3700,0,0,0,0,0,439,0,0,0
613490,2016,03,08,2016-03-08,08:37:00,3,MN,27,0,1.50,0,0,0,0,47.4900,-92.7700,47.4900,-92.7700,0,0,0,0,0,137,0,0,0
613491,2016,03,08,2016-03-08,10:51:00,3,MN,27,0,0.75,0,0,0,0,48.5800,-93.3900,48.5800,-93.3900,0,0,0,0,0,71,0,0,0
613492,2016,03,08,2016-03-08,14:42:00,3,TX,48,0,0.88,0,0,0,0,31.4300,-97.5300,31.4300,-97.5300,0,0,0,0,0,99,0,0,0
613493,2016,03,08,2016-03-08,14:59:00,3,LA,22,0,0.88,0,0,0,0,31.7642,-93.0860,31.7642,-93.0860,0,0,0,0,0,69,0,0,0
613494,2016,03,08,2016-03-08,15:05:00,3,TX,48,0,1.00,0,0,0,0,29.7000,-101.3400,29.7000,-101.3400,0,0,0,0,0,465,0,0,0
613495,2016,03,08,2016-03-08,15:50:00,3,TX,48,0,1.00,0,0,0,0,29.6800,-101.1700,29.6800,-101.1700,0,0,0,0,0,465,0,0,0
613496,2016,03,08,2016-03-08,16:12:00,3,TX,48,0,0.88,0,0,0,0,31.5500,-97.6200,31.5500,-97.6200,0,0,0,0,0,99,0,0,0
613497,2016,03,08,2016-03-08,17:09:00,3,TX,48,0,1.75,0,0,3000,0,31.3800,-98.2000,31.3800,-98.2000,0,0,0,0,0,281,0,0,0
613498,2016,03,08,2016-03-08,17:35:00,3,TX,48,0,1.25,0,0,0,0,31.5700,-97.9700,31.5700,-97.9700,0,0,0,0,0,99,0,0,0
613499,2016,03,08,2016-03-08,18:00:00,3,TX,48,0,0.88,0,0,0,0,30.8249,-100.1124,30.8249,-100.1124,0,0,0,0,0,327,0,0,0
613500,2016,03,08,2016-03-08,18:29:00,3,TX,48,0,0.88,0,0,0,0,31.0200,-99.9100,31.0200,-99.9100,0,0,0,0,0,327,0,0,0
613501,2016,03,08,2016-03-08,18:36:00,3,TX,48,0,2.00,0,0,0,0,30.8700,-99.5300,30.8700,-99.5300,0,0,0,0,0,327,0,0,0
613502,2016,03,08,2016-03-08,18:40:00,3,TX,48,0,1.25,0,0,0,0,31.0100,-99.1800,31.0100,-99.1800,0,0,0,0,0,307,0,0,0
613503,2016,03,08,2016-03-08,18:55:00,3,TX,48,0,0.88,0,0,0,0,31.1400,-99.3300,31.1400,-99.3300,0,0,0,0,0,307,0,0,0
613504,2016,03,08,2016-03-08,18:57:00,3,TX,48,0,2.00,0,0,0,0,30.8700,-99.3600,30.8700,-99.3600,0,0,0,0,0,319,0,0,0
613505,2016,03,08,2016-03-08,19:10:00,3,TX,48,0,2.75,0,0,0,0,31.0100,-99.1800,31.0100,-99.1800,0,0,0,0,0,307,0,0,0
613506,2016,03,08,2016-03-08,19:23:00,3,TX,48,0,1.00,0,0,0,0,28.5300,-99.8600,28.5300,-99.8600,0,0,0,0,0,127,0,0,0
613507,2016,03,08,2016-03-08,19:25:00,3,TX,48,0,1.50,0,0,0,0,30.9900,-99.1800,30.9900,-99.1800,0,0,0,0,0,307,0,0,0
613508,2016,03,08,2016-03-08,19:25:00,3,TX,48,0,1.75,0,0,0,0,30.8900,-99.2300,30.8900,-99.2300,0,0,0,0,0,319,0,0,0
613509,2016,03,08,2016-03-08,19:30:00,3,TX,48,0,1.00,0,0,0,0,29.3300,-99.7800,29.3300,-99.7800,0,0,0,0,0,463,0,0,0
613510,2016,03,08,2016-03-08,19:30:00,3,TX,48,0,4.00,0,0,0,0,30.9500,-99.2100,30.9500,-99.2100,0,0,0,0,0,307,0,0,0
613511,2016,03,08,2016-03-08,19:30:00,3,TX,48,0,2.75,0,0,0,0,30.9800,-99.1500,30.9800,-99.1500,0,0,0,0,0,307,0,0,0
613512,2016,03,08,2016-03-08,19:35:00,3,TX,48,0,1.00,0,0,0,0,32.1246,-99.7545,32.1246,-99.7545,0,0,0,0,0,441,0,0,0
613513,2016,03,08,2016-03-08,19:44:00,3,TX,48,0,1.00,0,0,0,0,31.3000,-98.9400,31.3000,-98.9400,0,0,0,0,0,411,0,0,0
613514,2016,03,08,2016-03-08,19:45:00,3,TX,48,0,1.75,0,0,0,0,28.6900,-99.9900,28.6900,-99.9900,0,0,0,0,0,507,0,0,0
613515,2016,03,08,2016-03-08,19:50:00,3,TX,48,0,1.50,0,0,0,0,30.9900,-99.0400,30.9900,-99.0400,0,0,0,0,0,411,0,0,0
613516,2016,03,08,2016-03-08,20:10:00,3,TX,48,0,1.00,0,0,0,0,29.7200,-99.7600,29.7200,-99.7600,0,0,0,0,0,385,0,0,0
613517,2016,03,08,2016-03-08,20:20:00,3,TX,48,0,1.00,0,0,0,0,29.7200,-99.7600,29.7200,-99.7600,0,0,0,0,0,385,0,0,0
613518,2016,03,08,2016-03-08,20:27:00,3,TX,48,0,0.88,0,0,0,0,30.9800,-98.7100,30.9800,-98.7100,0,0,0,0,0,411,0,0,0
613519,2016,03,08,2016-03-08,21:15:00,3,TX,48,0,1.00,0,0,0,0,30.9600,-98.5000,30.9600,-98.5000,0,0,0,0,0,411,0,0,0
613520,2016,03,08,2016-03-08,23:46:00,3,TX,48,0,0.88,0,0,0,0,29.8000,-98.7400,29.8000,-98.7400,0,0,0,0,0,259,0,0,0
613521,2016,03,09,2016-03-09,00:45:00,3,TX,48,0,1.75,0,0,0,0,29.4700,-98.4400,29.4700,-98.4400,0,0,0,0,0,29,0,0,0
613522,2016,03,09,2016-03-09,05:56:00,3,TX,48,0,1.00,0,0,0,0,26.2061,-98.2452,26.2061,-98.2452,0,0,0,0,0,215,0,0,0
613523,2016,03,10,2016-03-10,12:30:00,3,LA,22,0,0.88,0,0,0,0,30.5800,-92.2000,30.5800,-92.2000,0,0,0,0,0,97,0,0,0
613524,2016,03,13,2016-03-13,14:20:00,3,AR,05,0,1.25,0,0,0,0,34.2940,-94.1774,34.2940,-94.1774,0,0,0,0,0,61,0,0,0
613525,2016,03,13,2016-03-13,14:22:00,3,AR,05,0,1.00,0,0,0,0,34.1710,-94.3117,34.1710,-94.3117,0,0,0,0,0,133,0,0,0
613526,2016,03,13,2016-03-13,14:25:00,3,AR,05,0,1.00,0,0,0,0,34.1812,-94.2960,34.1812,-94.2960,0,0,0,0,0,133,0,0,0
613527,2016,03,13,2016-03-13,14:27:00,3,OK,40,0,0.88,0,0,0,0,35.1774,-95.6565,35.1774,-95.6565,0,0,0,0,0,121,0,0,0
613528,2016,03,13,2016-03-13,14:33:00,3,OK,40,0,0.88,0,0,0,0,34.9513,-94.6379,34.9513,-94.6379,0,0,0,0,0,79,0,0,0
613529,2016,03,13,2016-03-13,14:35:00,3,OK,40,0,1.00,0,0,0,0,34.9512,-94.6378,34.9512,-94.6378,0,0,0,0,0,79,0,0,0
613530,2016,03,13,2016-03-13,14:40:00,3,AR,05,0,1.50,0,0,0,0,34.2940,-94.1774,34.2940,-94.1774,0,0,0,0,0,61,0,0,0
613531,2016,03,13,2016-03-13,14:42:00,3,AR,05,0,1.00,0,0,0,0,34.5800,-94.2900,34.5800,-94.2900,0,0,0,0,0,113,0,0,0
613532,2016,03,13,2016-03-13,14:45:00,3,AR,05,0,1.75,0,0,0,0,34.8600,-94.2700,34.8600,-94.2700,0,0,0,0,0,127,0,0,0
613533,2016,03,13,2016-03-13,15:22:00,3,AR,05,0,1.00,0,0,0,0,34.1800,-93.0700,34.1800,-93.0700,0,0,0,0,0,19,0,0,0
613534,2016,03,13,2016-03-13,15:22:00,3,AR,05,0,2.00,0,0,0,0,34.2200,-93.0000,34.2200,-93.0000,0,0,0,0,0,59,0,0,0
613535,2016,03,13,2016-03-13,15:30:00,3,AR,05,0,2.75,0,0,0,0,34.5500,-93.6300,34.5500,-93.6300,0,0,0,0,0,97,0,0,0
613536,2016,03,13,2016-03-13,15:45:00,3,AR,05,0,1.50,0,0,0,0,34.3600,-92.8100,34.3600,-92.8100,0,0,0,0,0,59,0,0,0
613537,2016,03,13,2016-03-13,15:48:00,3,AR,05,0,1.00,0,0,0,0,34.4400,-92.8000,34.4400,-92.8000,0,0,0,0,0,59,0,0,0
613538,2016,03,13,2016-03-13,15:50:00,3,AR,05,0,1.50,0,0,0,0,34.3600,-92.8100,34.3600,-92.8100,0,0,0,0,0,59,0,0,0
613539,2016,03,13,2016-03-13,16:02:00,3,AR,05,0,1.50,0,0,0,0,34.3400,-92.8000,34.3400,-92.8000,0,0,0,0,0,59,0,0,0
613540,2016,03,13,2016-03-13,16:03:00,3,MO,29,0,0.75,0,0,0,0,37.1150,-93.3034,37.1150,-93.3034,0,0,0,0,0,77,0,0,0
